FullNameCache,Country,Locality,Latitude,Longitude,CollectionDateBegin,outlier_detected,outlier_status,outlier_confidence,outlier_severity,outlier_score,outlier_primary_detector,outlier_primary_field,outlier_model_count,llm_flagged,outlier_reason,outlier_summary
Atriplex rosea L.,Germany,"Germany: Brandenburg, LK Potsdam-Mittelmark, SW Glindow, TK 3643/3. Straßenböschung unter Kiefernwald. Alt.: 45m. 29.08.1999, Leg.: R. Eisenblätter & E. Willing 10726 D.",52.31222152709961,12.876669883728027,1999-08-29,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Kalanchoë sexangularis N. E. Br.,Germany,"Cultivated in Botanic Garden Berlin; provided by: Heidelberg, 1967; originally collected: sine loco, leg.: Anonymous 8088, s.d.",,,2004-03-10,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Kalanchoë peteri Werderm.,Germany,"Göttingen, Bot. Garten; D. O. Afrika, Landschaft N. Pare Madueraca (=wahrscheinlich Maguera)",,,,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Nymphaea nouchalii var. zanzibariensis (Casp.) Verdc.,Germany,Germany.,,,,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Nymphaea nouchalii var. zanzibariensis (Casp.) Verdc.,Germany,Germany.,,,,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Nymphaea nouchalii var. zanzibariensis (Casp.) Verdc.,Germany,Germany.,,,,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Kalanchoë dixoniana Raym.-Hamet,Germany,"Cultivated in Botanic Garden Berlin; provided by: München, Botanischer Garten München; originally collected: unknown",,,2006-02-13,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Kalanchoë lokarana Desc.,Germany,"Cultivated in Botanic Garden Berlin; provided by: Heidelberg, Botanischer Garten der Universität Heidelberg; originally collected: unknown",,,2006-02-13,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Kalanchoë lanceolata (Forssk.) Pers. x Kalanchoë densiflora Rolfe,Germany,Cultivated in Botanic Garden Berlin; provided by: unknown; originally collected: unknown,,,2006-03-01,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Herniaria glabra L.,Germany,"Germany: Bayern. Kreis Garmisch-Partenkirchen, Krün, Isar. trockener Flußkies/schotter. Alt.: ca. 870m. 8.7.2007, Leg.: T. Dürbye & A. Kirchhoff DÜR 3747.",47.5,11.283329963684082,2007-07-08,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Kernera saxatilis (L.) Sweet,Germany,"Germany: Bayern. Kreis Garmisch-Partenkirchen, Krün, Isar. trockener Flußkies/schotter. Alt.: ca. 870m.  8.7.2007, Leg.: T. Dürbye & A. Kirchhoff DÜR 3746.",47.5,11.283329963684082,2007-07-08,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Hylotelephium telephium (L.) H.Ohba subsp. telephium,Germany,"Germany: Brandenburg. Kreis Märkisch-Oderland, N Lebus, Oder (Fluss). Trockenrasen. Alt.: 22m. 14.10.2007, Leg.: T. Dürbye & A. Kirchhoff DÜR 4091.",52.40639114379883,14.533610343933104,2007-10-14,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Aster linosyris (L.) Bernh.,Germany,"Germany: Brandenburg. Kreis Märkisch-Oderland, N Lebus, Oder (Fluss). Trockenrasen. Alt.: 18m. 14.10.2007, Leg.: T. Dürbye & A. Kirchhoff DÜR 4088.",52.40639114379883,14.53639030456543,2007-10-14,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Thalictrum minus L.,Germany,"Germany: Brandenburg. Kreis Märkisch-Oderland, N Lebus, Oder (Fluss). Trockenrasen. Alt.: 22m. 14.10.2007, Leg.: T. Dürbye & A. Kirchhoff DÜR 4087.",52.40639114379883,14.533610343933104,2007-10-14,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Pritzelago alpina (L.) Kuntze,Germany,"Germany: Bayern. Kreis Garmisch-Partenkirchen, Krün, Isar. trockener Flußkies/schotter. Alt.: ca. 870m.  8.7.2007, Leg.: T. Dürbye & A. Kirchhoff DÜR 3748.",47.5,11.283329963684082,2007-07-08,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Barbarea intermedia Boreau,Germany,"Germany: Bayern. Kreis Garmisch-Partenkirchen, Krün, Isar. trockener Flußkies/schotter. Alt.: ca. 870m.  8.7.2007, Leg.: T. Dürbye & A. Kirchhoff DÜR 3749.",47.5,11.283329963684082,2007-07-08,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Pseudolysimachion spicatum (L.) Opiz,Germany,"Germany: Brandenburg. Kreis Märkisch-Oderland, N Lebus, Oder (Fluss). Trockenrasen. Alt.: 22m. 14.10.2007, Leg.: T. Dürbye & A. Kirchhoff DÜR 4089.",52.40639114379883,14.53639030456543,2007-10-14,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Amaranthus capensis Thell.,Germany,"Hannover, Döhren; alljährlich bei der Wollwäscherei (origin: South Africa; Cape Province). [former Döhrener Wollwäscherei und -kämmerei; Leineinsel Döhren; ca. 52°19'56.6""N 9°45'38.3""E]",52.33250045776367,9.760560035705566,1911-09-10,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Amaranthus capensis Thell.,Germany,"Hannover, Döhren; alljährlich bei der Wollwäscherei [origin: South Africa; Cape Province]. [former Döhrener Wollwäscherei und -kämmerei; Leineinsel Döhren; ca. 52°19'56.6""N 9°45'38.3""E]",52.33250045776367,9.760560035705566,1911-09-10,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Anthurium crassinervium (Jacq.) Schott,Germany,"Cultivated in the Botanic Garden Berlin (GW-02-010); Herkunft: Hamburg, Institut für Allgemeine Botanik und Botanischer Garten;  [origining from]: 'Venezuela: Merida (Depto.); Küstenregenwald, leg. Lohse.",,,2007-05-04,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Anthurium crassinervium (Jacq.) Schott,Germany,"Cultivated in the Botanic Garden Berlin (GW-02-010); Herkunft: Hamburg, Institut für Allgemeine Botanik und Botanischer Garten;  [origining from]: 'Venezuela: Merida (Depto.); Küstenregenwald, leg. Lohse.",,,2007-05-04,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Dianthus carthusianorum,Germany,"Germany: Berlin. Berlin-Wannsee: beim Bahnwärterhäuschen östl. des Pohle-Sees, Jagen 59. Trockenrasen. 1960-07-30, Leg.: Wagenitz 173.",52.41157913208008,13.158010482788086,1960-07-30,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Aira praecox L.,Germany,"Germany: Berlin. Am Hohlen See auf trockenen Sandboden. 05.1852, Leg.: Körnicke s.n.",,,1852-05,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Aira caryophyllea L. subsp. caryophyllea,Germany,"Germany: Berlin. Nikolassee: Spanische Allee, an der Avusbrücke. Sandtrockenrasen. 14.07.1968, Leg.: G. Wagenitz s.n.",,,1968-07-14,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Aira caryophyllea L. subsp. caryophyllea,Germany,"Germany: Berlin. Nikolassee: an der Autobahn bei der Brücke (Spanische Allee), Trockenrasen mit viel Oenothera. 06.06.1967, Leg.: G. Wagenitz s.n.",,,1967-06-06,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Stachys recta L.,Germany,"Germany: Brandenburg. Landkreis Barnim, Brodowin, Gotteswerder am Brodowinsee. beweideter Trockenhang. Alt.: 45m. 28.5.2008, Leg.: T. Dürbye & A. Kirchhoff DÜR 4216.",52.90499877929688,13.96306037902832,2008-05-28,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Primula veris L. subsp. veris,Germany,"Germany: Brandenburg. Landkreis Barnim, Brodowin, Gotteswerder am Brodowinsee. beweideter Trockenhang. 30.07.2008, Leg.: T. Raus, T. Dürbye, H. Ketelhut & T. Maak DÜR 4293.",52.90472030639648,13.962779998779297,2008-07-30,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Rumex crispus L.,Germany,"Germany: Brandenburg. Landkreis Barnim, Brodowin, Gotteswerder am Brodowinsee. beweideter Trockenhang. Alt.: 45m. 30.7.2008, Leg.: T. Raus, T. Dürbye, H. Ketelhut & T. Maak DÜR 4296.",52.90472030639648,13.962779998779297,2008-07-30,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Carex echinata Murray,Germany,"Germany: Brandenburg, Kreis Oberhavel, N Birkenwerder, Briesetal, entlang der Briese. Auwald. Alt.: 44m. 24.05.2007, Leg.: T. Dürbye 3582.",52.71833038330078,13.28639030456543,2007-05-24,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Veronica chamaedrys L. subsp. chamaedrys,Germany,"Germany: Brandenburg. Kreis Potsdam-Mittelmark, zw. Lehnin u. Brandenburg an der Havel, Netzer-See. Alt.: 27m.  26.4.2007, Leg.: T. Dürbye DÜR 3498.",52.36111068725586,12.680560111999512,2007-04-26,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Campanula rapunculoides L.,Germany,"Hittensee, forest road on the steep coast, N of the monastery.",,,1970-07-17,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Rhipsalis sulcata F. A. C. Weber,Germany,"Cultivated in the Botanical Gardens of the University Bonn: Rhipsalideenhaus (Revier 12114, Akz.nr. 4490-3-1986, No. 67562, N. Korotkova CA62); provided by the Botanic Garden Heidelberg; originally collected in Brazil, Espirito Santo, Domingos Martins, leg.: W. Rauh & R. Kautsky, 8.5.1986",,,2010-01-28,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Rhipsalis pacheco-leonis Loefgr.,Germany,"Cultivated in the Botanical Gardens of the University Bonn: Rhipsalideenhaus (Revier 12114, Akz.nr. 2157-2010), originally collected in Brazil, Rio de Janeiro, Cabo Frio, 100 m, leg.: P. Frick 13",,,2010-04-14,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Kalanchoë beharensis Drake,Germany,Cultivated in Botanic Garden Berlin; provided by: unknown; originally collected: unknown,,,2008-02-11,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Kalanchoë beharensis Drake,Germany,Cultivated in Botanic Garden Berlin; provided by: unknown; originally collected: unknown,,,2008-02-11,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Kalanchoë schumacheri Koord.,Germany,"Cultivated in the Botanic Garden Berlin; provided by the Jardin Botanique National de Belgique, Meise",,,2008-04-14,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Epiphyllum pumilum (Vaupel) Britton & Rose,Germany,"Cultivated in the Botanic Garden Berlin; originally collected in: Mexico, Los Tuxlas",,,2008-08-21,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Epiphyllum pumilum (Vaupel) Britton & Rose,Germany,"Cultivated in the Botanic Garden Berlin; originally collected in: Mexico, Los Tuxlas",,,2008-08-21,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Epiphyllum pumilum (Vaupel) Britton & Rose,Germany,"Cultivated in the Botanic Garden Berlin; originally collected in: Mexico, Los Tuxlas",,,2008-08-21,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Passiflora helleri Peyr.,Germany,"Cultivated in the Botanic Garden Berlin; provided by Botanischer Garten Bonn & Botanischer Garten Leiden; originally collected in Mexico, Vera Cruz",,,1993-04-13,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Chlidanthus ehrenbergii (Klotzsch) Kunth,Germany,"Mexico. Hort. Berol. Jul 47 [cultivated in the former Botanical Garden in Berlin-Schöneberg, existing 1718-1910; today Kleistpark: 52°29'34.3""N 13°21'31.2""E].",,,,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Tradescantia zebrina var. zebrina Bosse,Germany,"Cultivated in Botanic Garden Berlin-Dahlem; Stecklinge von A. Purpus aus Darmstadt erhalten; originally collected in Mexico, Veracruz, an felsigen Barancos in den Savannen bei ca. 4-500m, 1920-21",,,1924-08-16,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Heliophila africana (L.) Marais,Germany,"H. bot. Berol. et Wratislav. [cultivated in the Botanical Garden Berlin AND Wrocław, Vratislavia, Breslau; horto botanico Wratislaviensi; Ogród Botaniczny Uniwersytetu Wrocławskiego (since 1811)]",,,,True,confirmed,85,medium,0.85,semantic_rule_detector,"country,locality",1,False,"Country is Germany, but the locality text contains strong foreign-country indicators.This can imply that the sample is collected abroad.","Medium outlier detected in country,locality by semantic_rule_detector."
Arenaria serpyllifolia var. glutinosa,Germany,"Germany: Hessen. ND ""Düne am Rotböhl"", S der Fahrstraße Gräfenhausen - Wixhausen bei Darmstadt (Südhessen), ebene Fläche, 115 m NN. Ruderal beeinflußter Steppenrasen mit Stipa capillata auf kalkaltigen Flugsanden. 1990-06-15, Leg.: C. Weiglin.",49.9275016784668,8.6274995803833,1990-06-15,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Myosotis stricta Link,Germany,"Germany: Berlin. Berlin-Wannsee, Königsallee, östl. des Nikolskoer Weg; Trockenrasen am südexpon. Straßenhang. 1967-04-29, Leg.: U. Müller.",52.41413116455078,13.109950065612791,1967-04-29,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Malva alcea L.,Germany,"Germany: Brandenburg. Landkreis Barnim, Brodowin, Gotteswerder am Brodowinsee. beweideter Trockenhang. Alt.: 45m. 30/7/2008, Leg.: T. Raus, T. Dürbye, H. Ketelhut & T. Maak DÜR 4295.",52.90472030639648,13.962779998779297,2008-07-30,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Hieracium cf. sulphureum Döll,Germany,"Germany: Brandenburg. Brieskow-Finkenheerd, Grubengelände Margaretensiedlung, Mtb 3753/14. frisch-feuchte Grubensohle, leicht bewaldet. Alt.: ca. 40m. 31.05.2008, Leg.: M. Ristow 580/08.",52.26445007324219,14.55027961730957,2008-05-31,True,confirmed,70,medium,0.7,semantic_rule_detector,"locality,habitat",1,False,Marine/coastal terms occur together with strong inland or mountain habitat terms.,"Medium outlier detected in locality,habitat by semantic_rule_detector."
Centaurea pannonica,Germany,"Germany: Brandenburg. Havelland, Kirchmöser-Ost, S-Ende Wusterau (Plauer See) am Weg, Mtb 3640/21. trocken im Übergang zu feuchten Uferbereich. Alt.: ca. 30m. 14.08.2008, Leg.: M. Ristow 1054/08.",52.38582992553711,12.44888973236084,2008-08-14,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Agrostis vinealis Schreb.,Germany,"Germany: Brandenburg. Havelland, Kirchmöser-Ost, Wusterau (Plauer See), E-Seite, am Weg an der Trockenkuppe 0,9 km S der Spitze, Mtb 3640/22. Sandtrockenrasen. Alt.: ca. 30m. 14.08.2008, Leg.: M. Ristow 1046/08.",52.391109466552734,12.457500457763672,2008-08-14,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Crataegus x macrocarpa,Germany,"Germany: Brandenburg. Havelland, Kirchmöser-Ost, S-Ende Wusterau (Plauer See) am Weg, Mtb 3640/21. trocken im Übergang zu feuchten Uferbereich. Alt.: ca. 30m. 14.08.2008, Leg.: M. Ristow 1052/08.",52.38582992553711,12.44888973236084,2008-08-14,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Rubus,Germany,"Germany: Brandenburg. Havelland, Kirchmöser-Ost, S-Ende Wusterau (Plauer See) am Weg, Mtb 3640/21. trocken im Übergang zu feuchten Uferbereich. Alt.: ca. 30m. 14.08.2008, Leg.: M. Ristow 1053/08.",52.38582992553711,12.44888973236084,2008-08-14,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
Galium saxatile L.,Germany,"Germany: Brandenburg. Havelland, S-Rand Pritzerber Laake W Seelensdorf, Hohleweghorstwiese, S-Rand, Mtb 3440/41. kleiner trockener Hügel in Feuchtwiese. Alt.: 30m. 29.06.2008, Leg.: M. Ristow 803/08.",52.53556060791016,12.430560111999512,2008-06-29,True,fuzzy,45,low,0.45,semantic_rule_detector,"locality,habitat",1,False,Record contains both water-related and dry-habitat terms.,"Low outlier detected in locality,habitat by semantic_rule_detector."
