FullNameCache,Country,Locality,Latitude,Longitude,CollectionDateBegin,outlier_detected,outlier_status,outlier_confidence,outlier_severity,outlier_score,outlier_primary_detector,outlier_primary_field,outlier_model_count,llm_flagged,outlier_reason,outlier_summary
Lathyrus pannonicus subsp. varius (Hill) P.W.Ball,Germany,"Germany: auf Wiesen des Darßes(?). 05.1807, Leg.: unclear 19.",,,1807-05,True,confirmed,82,medium,0.8222222222222222,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1807 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Euphrasia gracilis,Germany,"Germany: Hessen-Nassau. 10.09.1907, Leg.: Schulz s.n.",,,1907-09-10,True,likely,54,medium,0.5444444444444444,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1907 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Wahlenbergia hederacea (L.) Rchb.,Germany,Hessen.,,,1863-08,True,likely,67,medium,0.6666666666666667,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1863 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Wahlenbergia hederacea (L.) Rchb.,Germany,,,,1882,True,likely,61,medium,0.6138888888888889,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1882 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Wahlenbergia hederacea (L.) Rchb.,Germany,Wiesen bei Walddorf.,,,1899-07-12,True,likely,57,medium,0.5666666666666667,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1899 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Wahlenbergia hederacea (L.) Rchb.,Germany,Wiesen bei Walddorf.,,,1899-07-12,True,likely,57,medium,0.5666666666666667,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1899 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Wahlenbergia hederacea (L.) Rchb.,Germany,Frankfurt a./M.,,,1878-07-31,True,likely,62,medium,0.625,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1878 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Wahlenbergia hederacea (L.) Rchb.,Germany,Frankfurt.,,,1878-07-31,True,likely,62,medium,0.625,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1878 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Urceolina miniata (Herb.) Benth. & Hook. f.,Germany,Hort. Berol.; originally collected in America [?],,,1845-05,True,confirmed,72,medium,0.7166666666666667,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1845 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1910-06-12,True,likely,54,medium,0.5361111111111111,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1910 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1903-06-05,True,likely,56,medium,0.5555555555555556,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1903 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1903-06-05,True,likely,56,medium,0.5555555555555556,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1903 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1902-07-06,True,likely,56,medium,0.5583333333333333,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1902 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1899-07-09,True,likely,57,medium,0.5666666666666667,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1899 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1906-08-05,True,likely,55,medium,0.5472222222222223,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1906 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1905-05-21,True,likely,55,medium,0.55,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1905 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1912-06-16,True,likely,53,medium,0.5305555555555556,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1912 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1903-06-21,True,likely,56,medium,0.5555555555555556,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1903 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1900-06-27,True,likely,56,medium,0.5638888888888889,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1900 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1902-06-29,True,likely,56,medium,0.5583333333333333,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1902 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1902-06-22,True,likely,56,medium,0.5583333333333333,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1902 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1901-06-16,True,likely,56,medium,0.5611111111111111,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1901 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1903-06-28,True,likely,56,medium,0.5555555555555556,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1903 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1902-06-22,True,likely,56,medium,0.5583333333333333,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1902 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1902-06-22,True,likely,56,medium,0.5583333333333333,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1902 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1906-10-12,True,likely,55,medium,0.5472222222222223,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1906 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1912-06-09,True,likely,53,medium,0.5305555555555556,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1912 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1911-05-14,True,likely,53,medium,0.5333333333333333,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1911 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1902-05-11,True,likely,56,medium,0.5583333333333333,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1902 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1911-05-28,True,likely,53,medium,0.5333333333333333,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1911 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1912-05-26,True,likely,53,medium,0.5305555555555556,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1912 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1912-05-26,True,likely,53,medium,0.5305555555555556,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1912 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1909-06-13,True,likely,54,medium,0.5388888888888889,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1909 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1909-06-06,True,likely,54,medium,0.5388888888888889,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1909 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1910-05-26,True,likely,54,medium,0.5361111111111111,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1910 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1902-07-06,True,likely,56,medium,0.5583333333333333,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1902 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1908-05-31,True,likely,54,medium,0.5416666666666666,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1908 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1908-05-31,True,likely,54,medium,0.5416666666666666,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1908 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1903-05-21,True,likely,56,medium,0.5555555555555556,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1903 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1908-06-14,True,likely,54,medium,0.5416666666666666,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1908 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1909-05-31,True,likely,54,medium,0.5388888888888889,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1909 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1907-06-23,True,likely,54,medium,0.5444444444444444,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1907 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1906-07-01,True,likely,55,medium,0.5472222222222223,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1906 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1906-09-09,True,likely,55,medium,0.5472222222222223,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1906 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1901-06-17,True,likely,56,medium,0.5611111111111111,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1901 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1910-06-19,True,likely,54,medium,0.5361111111111111,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1910 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1901-05-19,True,likely,56,medium,0.5611111111111111,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1901 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1905-06-04,True,likely,55,medium,0.55,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1905 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1909-05-23,True,likely,54,medium,0.5388888888888889,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1909 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1901-05-05,True,likely,56,medium,0.5611111111111111,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1901 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1902-05-17,True,likely,56,medium,0.5583333333333333,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1902 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1903-05-31,True,likely,56,medium,0.5555555555555556,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1903 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
Hieracium L.,Germany,.,,,1902-05-17,True,likely,56,medium,0.5583333333333333,date_outlier_detector,collectionDateBegin,1,False,"Collection year 1902 is outside IQR fence [1923.0, 2067.0].",Medium outlier detected in collectionDateBegin by date_outlier_detector.
