FullNameCache,Country,Locality,Latitude,Longitude,CollectionDateBegin,outlier_detected,outlier_status,outlier_confidence,outlier_severity,outlier_score,outlier_primary_detector,outlier_primary_field,outlier_model_count,llm_flagged,outlier_reason,outlier_summary
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Weilheim-Schongau, S Prem, Krautfluren an Bachlauf, 677 m. 2001-07-24, Leg.: Rita & Eckhard Willing 13.380 D.",47.67444610595703,10.796667098999023,2001-07-24,True,fuzzy,5,info,0.0540122095840226,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.60, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Garmisch-Partenkirchen, W Uffing. Krautreicher Waldrand, Laub-Fichtenwald, 651 m. 2001-07-27, Leg.: Rita & Eckhard Willing 13.929 D.",47.71555709838867,11.126388549804688,2001-07-27,True,fuzzy,5,info,0.0534753177071023,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.57, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Bad-Tölz-Wolfratshausen, SW Kochel, Buchen-Fichtenwald, 668 m. 2001-07-28, Leg.: Rita & Eckhard Willing 14.086 D.",47.63722229003906,11.356389045715332,2001-07-28,True,fuzzy,5,info,0.0544983366077759,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.63, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Weilheim-Schongau, NW Bernbeuren, Weidewiesen am Waldrand, 768 m. 2001-08-03, Leg.: Rita & Eckhard Willing 15.236 D.",47.744720458984375,10.76722240447998,2001-08-03,True,fuzzy,5,info,0.0530944567625856,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.54, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Weilheim-Schongau, NW Unternogg, Fichtenwald, 909 m. 2001-08-03, Leg.: Rita & Eckhard Willing 15.139 D.",47.65833282470703,10.973889350891112,2001-08-03,True,fuzzy,5,info,0.0542226421058851,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.61, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Garmisch-Partenkirchen, O Kranzbach. Krautreiche Hänge in Fichtenwald, 971 m. 2001-08-09, Leg.: Rita & Eckhard Willing 16.295 D.",47.474700927734375,11.232199668884276,2001-08-09,True,fuzzy,6,info,0.0566207956895532,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.77, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Garmisch-Partenkirchen, SO Murnau, Laub-Fichtenwald um Teich, 668 m. 2001-07-26, Leg.: Rita & Eckhard Willing 13.791 D.",47.66305541992188,11.240555763244627,2001-07-26,True,fuzzy,5,info,0.0541609670438429,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.61, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Garmisch-Patenkirchen, W Altenau, Mähwiesen, Laubwald, Straßenrand, 842 m. 2001-08-01, Leg.: Rita & Eckhard Willing 14823 D.",47.64833450317383,10.983055114746094,2001-08-01,True,fuzzy,5,info,0.0543532158842472,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.62, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Garmisch-Partenkirchen, NO Grafenaschau. Moor, Fichtenwald, 629 m. 2001-07-30, Leg.: Rita & Eckhard Willing 14.419 D.",47.66299819946289,11.12909984588623,2001-07-30,True,fuzzy,5,info,0.0541617143184235,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.61, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Weilheim-Schongau, O Steingaden, Buchen-Fichtenwald, 804 m. 2001-07-24, Leg.: Rita & Eckhard Willing 13290 D.",47.70166778564453,10.878055572509766,2001-07-24,True,fuzzy,5,info,0.0536567061569368,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.58, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Garmisch-Partenkirchen, O Bad Kohlgrub, Holzlagerplatz, Bachlauf, Erlen und Weiden, 758 m. 2001-07-21, Leg.: Rita & Eckhard Willing 12.938 D.",47.66444396972656,11.068888664245604,2001-07-21,True,fuzzy,5,info,0.0541428331806901,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.61, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Weilheim-Schongau, S Prem (Bay 113). Krautfluren an Bachlauf, 677 m. Leg.: Rita & Eckhard Willing 13.381 D.",47.67444610595703,10.796667098999023,,True,fuzzy,5,info,0.0540122095840226,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.60, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Garmisch-Partenkirchen, SW Krün. Mähwiesen, Krautfluren in Laub-Fichtenwald, 882 m. 2001-08-05, Leg.: Rita & Eckhard Willing 15.490 D.",47.49800109863281,11.262499809265137,2001-08-05,True,fuzzy,6,info,0.0563165054803828,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.75, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Weilheim-Schongau, W Rottenbuch, Sumpfwiese, Fichtenwald, 802 m. 2001-07-25, Leg.: Rita & Eckhard Willing 13.593 D.",47.731666564941406,10.939167022705078,2001-07-25,True,fuzzy,5,info,0.0532649350035452,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.55, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Garmisch-Partenkirchen, N Mittenwald (Bay 165). Ruderalfluren auf Kiesplatz, 847 m. 2001-08-04, Leg.: Rita & Eckhard Willing 15.340 D.",47.4738883972168,11.27750015258789,2001-08-04,True,fuzzy,6,info,0.056631406988596,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.78, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Weilheim-Schongau, Lechbruck, Ruderalfluren in Neubaugebiet, 720 m. 2001-08-03, Leg.: Rita & Eckhard Willing 15211 D.",47.69869613647461,10.796624183654783,2001-08-03,True,fuzzy,5,info,0.0536955146168163,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.58, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Garmisch-Partenkirchen, O Bad Kohlgrub, Holzlagerplatz, Bachlauf, Erlen und Weiden. 758 m. 2000-07-21, Leg.: Rita & Eckhard Willing 12.937 D.",47.66444396972656,11.068888664245604,2000-07-21,True,fuzzy,5,info,0.0541428331806901,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.61, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Impatiens sp.,Germany,"Germany: Bayern. Lkr. Weilheim-Schongau, W Oberhausen. Schuttfluren, Mähwiesen, 588 m. 2001-08-08, Leg.: Rita & Eckhard Willing 16.152 D.",47.77579879760742,11.111300468444824,2001-08-08,True,fuzzy,5,info,0.0526885870287757,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.51, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Veronica urticifolia Jacq.,Germany,"LK Bad-Tölz-Wolfsratshausen, SW Kochel (Bay 132)",47.6372184753418,11.356389999389648,2001-07-28,True,fuzzy,5,info,0.0544983864260813,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.63, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Veronica urticifolia Jacq.,Germany,"Bayern LK, Garmisch-Patenkirchen, SW Grainau (Bay 194)",47.4716682434082,11.008609771728516,2001-08-09,True,fuzzy,6,info,0.0566604012423186,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.78, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Veronica urticifolia Jacq.,Germany,"Bayern LK, Garmisch-Patenkirchen, O Kranzbach",47.4769401550293,11.237500190734863,2001-08-09,True,fuzzy,6,info,0.0565915523443039,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.77, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Veronica urticifolia Jacq.,Germany,"Bayern LK, Garmisch-Patenkirchen, Wallgau (Bay 179)",47.53305816650391,11.313610076904297,2001-08-07,True,fuzzy,6,info,0.0558586752540769,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.72, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Veronica urticifolia Jacq.,Germany,"Bayern KR, garmisch-Patenkirchen, SO Oberammergau, Laberberg (Bay 152)",47.58528137207031,11.103890419006348,2001-08-2,True,fuzzy,6,info,0.0551766626536279,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.68, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Veronica urticifolia Jacq.,Germany,"Bayern KR, garmisch-Patenkirchen, Wallgau (Bay 171)",47.52861022949219,11.284720420837402,2001-08-5,True,fuzzy,6,info,0.0559167633981328,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.73, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Veronica persica Poir.,Germany,"Bayern, N Grafenaschau",47.65499877929688,11.120559692382812,2001-07-30,True,fuzzy,5,info,0.0542661833047741,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.62, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Geranium pyrenaicum Burm. f.,Germany,"Bayern, Murnau",47.68416976928711,11.193329811096191,2001-07-27,True,fuzzy,5,info,0.0538852227236468,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.59, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Geranium pyrenaicum Burm. f.,Germany,"Bayern, SO Murnau",47.66305923461914,11.240559577941896,2001-07-26,True,fuzzy,5,info,0.0541609172255376,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.61, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Hypericum tetrapterum Fr.,Germany,"Germany: Bayern, Lkr. Weilheim-Schongau, NW Unternogg, TK 8331/2. Fichtenwald, Krautfluren. Alt.: 859m. 03.08.2001, Leg.: R. Willing & E. Willing 15077 D.",47.6511116027832,10.967780113220217,2001-08-03,True,fuzzy,5,info,0.0543169481579413,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.62, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Sanguisorba officinalis L.,Germany,"Germany: Bayern, Lkr. Garmisch-Partenkirchen, SW Krün, TK 8533/2. Mähwiesen, Krautfluren in Laub-Fichtenwald. Alt.: 882m. 05.08.2001, Leg.: R. Willing & E. Willing 15464 D.",47.49805068969727,11.262499809265137,2001-08-05,True,fuzzy,6,info,0.056315857842413,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.75, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Filipendula ulmaria (L.) Maxim. subsp. ulmaria,Germany,"Germany: Bayern, Lkr. Garmisch-Partenkirchen, SW Krün, TK 8433/2. Sumpfwiese, krautreiche Hangwiesen. Alt.: 911m. 05.08.2001, Leg.: R. Willing & E. Willing 15544 D.",47.50083160400391,11.264169692993164,2001-08-05,True,fuzzy,6,info,0.0562795402978018,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.75, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Aruncus dioicus (Walter) Fernald,Germany,"Germany: Bayern, Lkr. Garmisch-Partenkirchen, O Kranzbach, TK 8533/1. Krautreiche Hänge in Fichtenwald. Alt.: 971m. 09.08.2001, Leg.: R. Willing & E. Willing 16279 D.",47.4747200012207,11.232219696044922,2001-08-09,True,fuzzy,6,info,0.0566205465980264,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.77, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Potentilla reptans L.,Germany,"Germany: Bayern, Lkr. Garmisch-Partenkirchen, W Altenau, TK 8332/1. Weidewiesen, Sumpfwiee, Laub-Nadelwald. Alt.: 805m. 01.08.2001, Leg.: R. Willing & E. Willing 14686 D.",47.66305923461914,11.004440307617188,2001-08-01,True,fuzzy,5,info,0.0541609172255376,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.61, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Potentilla anserina L. subsp. anserina,Germany,"Germany: Bayern, Lkr. Ostallgäu, NW Halbloch, TK 8330/4. Steinige Ruderalfluren. Alt.: 791m. 24.07.2001, Leg.: R. Willing & E. Willing 13444 D.",47.64500045776367,10.816940307617188,2001-07-24,True,fuzzy,5,info,0.0543967570831363,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.63, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Vincetoxicum hirundinaria Medik.,Germany,"Bayern, SSW Walchensee",47.58000183105469,11.303890228271484,2001-07-28,True,fuzzy,6,info,0.0552456111882533,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.68, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Vincetoxicum hirundinaria Medik.,Germany,"Bayern, SW Ried",47.67583084106445,11.396389961242676,2001-07-29,True,fuzzy,5,info,0.0539941255391751,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.60, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Vincetoxicum hirundinaria Medik.,Germany,"Bayern, SW Kochel",47.6380615234375,11.351110458374023,2001-07-28,True,fuzzy,5,info,0.0544873765805955,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.63, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Vincetoxicum hirundinaria Medik.,Germany,"Bayern, W Oberau",47.647499084472656,11.121939659118652,2001-07-22,True,fuzzy,5,info,0.0543641260931221,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.62, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Euphorbia stricta L.,Germany,"Bayern, W Oberhausen",47.77582931518555,11.111390113830566,2001-08-08,True,fuzzy,5,info,0.0526881884823327,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.51, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
Bellis perennis L.,Germany,"Germany: Bayern, Lkr. Garmisch-Partenkirchen, Halbammer SW Unternogg, TK 8331/4. Fichtenwald, Krautfluren am Fluss, felsig. Alt.: 822m. 01.08.2001, Leg.: R. Willing & E. Willing 14889 D.",47.647499084472656,10.96916961669922,2001-08-01,True,fuzzy,5,info,0.0543641260931221,modified_zscore_detector,decimalLatitude,1,False,"decimalLatitude value has modified z-score -3.62, above threshold 3.5.",Info outlier detected in decimalLatitude by modified_zscore_detector.
